publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"JARO - Journal of the Association for Research in Otolaryngology","1525-3961","1438-7573",2000-01-01,1,,,,,"http://www.springerlink.com/content/1525-3961",,"","","","",""
"Jewish History","0334-701X","1572-8579",1997-01-01,11,,,,,"http://www.springerlink.com/content/0334-701X",,"","","","",""
"Journal Africain d'Hépato-Gastroentérologie","1954-3204","1954-3212",2007-01-01,1,,,,,"http://www.springerlink.com/content/1954-3204",,"","","","",""
"Journal africain du cancer / African Journal of Cancer","1965-0817","1965-0825",2009-01-01,1,,,,,"http://www.springerlink.com/content/1965-0817",,"","","","",""
"Journal for General Philosophy of Science","0925-4560","1572-8587",1997-01-01,28,,,,,"http://www.springerlink.com/content/0925-4560",,"","","","",""
"Journal für Rechtspolitik","0943-4011","1613-754X",2007-01-01,15,,,,,"http://www.springerlink.com/content/0943-4011",,"","","","",""
"Journal für Verbraucherschutz und Lebensmittelsicherheit","1661-5751","1661-5867",2006-01-01,1,,,,,"http://www.springerlink.com/content/1661-5751",,"","","","",""
"Journal in Computer Virology","1772-9890","1772-9904",2005-01-01,1,,,,,"http://www.springerlink.com/content/1772-9890",,"","","","",""
"Journal of Abnormal Child Psychology","0091-0627","1573-2835",1997-01-01,25,,,,,"http://www.springerlink.com/content/0091-0627",,"","","","",""
"Journal of Academic Ethics","1570-1727","1572-8544",2003-01-01,1,,,,,"http://www.springerlink.com/content/1570-1727",,"","","","",""
"Journal of Adult Development","1068-0667","1573-3440",1997-01-01,4,,,,,"http://www.springerlink.com/content/1068-0667",,"","","","",""
"Journal of Agricultural and Environmental Ethics","1187-7863","1573-322X",1997-01-01,10,,,,,"http://www.springerlink.com/content/1187-7863",,"","","","",""
"Journal of Algebraic Combinatorics","0925-9899","1572-9192",1997-01-01,6,,,,,"http://www.springerlink.com/content/0925-9899",,"","","","",""
"Journal of Ambient Intelligence and Humanized Computing","1868-5137","1868-5145",2010-01-01,1,,,,,"http://www.springerlink.com/content/1068-5137",,"","","","",""
"Journal of Analytical Chemistry","1061-9348","1608-3199",2000-01-01,55,,,,,"http://www.springerlink.com/content/1061-9348",,"","","","",""
"Journal of Anesthesia","0913-8668","1438-8359",1997-01-01,11,,,,,"http://www.springerlink.com/content/0913-8668",,"","","","",""
"Journal of Applied Electrochemistry","0021-891X","1572-8838",1997-01-01,27,,,,,"http://www.springerlink.com/content/0021-891X",,"","","","",""
"Journal of Applied Mechanics and Technical Physics","0021-8944","1573-8620",1997-01-01,38,,,,,"http://www.springerlink.com/content/0021-8944",,"","","","",""
"Journal of Applied Phycology","0921-8971","1573-5176",1997-01-01,9,,,,,"http://www.springerlink.com/content/0921-8971",,"","","","",""
"Journal of Applied Spectroscopy","0021-9037","1573-8647",1997-01-01,64,,,,,"http://www.springerlink.com/content/0021-9037",,"","","","",""
"Journal of Archaeological Method and Theory","1072-5369","1573-7764",1997-01-01,4,,,,,"http://www.springerlink.com/content/1072-5369",,"","","","",""
"Journal of Archaeological Research","1059-0161","1573-7756",1997-01-01,5,,,,,"http://www.springerlink.com/content/1059-0161",,"","","","",""
"Journal of Artificial Organs","1434-7229","1619-0904",1998-01-01,1,,,,,"http://www.springerlink.com/content/1434-7229",,"","","","",""
"Journal of Assisted Reproduction and Genetics","1058-0468","1573-7330",1997-01-01,14,,,,,"http://www.springerlink.com/content/1058-0468",,"","","","",""
"Journal of Atmospheric Chemistry","0167-7764","1573-0662",1997-01-01,26,,,,,"http://www.springerlink.com/content/0167-7764",,"","","","",""
"Journal of Autism and Developmental Disorders","0162-3257","1573-3432",1997-01-01,27,,,,,"http://www.springerlink.com/content/0162-3257",,"","","","",""
"Journal of Automated Reasoning","0168-7433","1573-0670",1997-01-01,18,,,,,"http://www.springerlink.com/content/0168-7433",,"","","","",""
"Journal of Behavioral Education","1053-0819","1573-3513",1997-01-01,7,,,,,"http://www.springerlink.com/content/1053-0819",,"","","","",""
"Journal of Behavioral Medicine","0160-7715","1573-3521",1997-01-01,20,,,,,"http://www.springerlink.com/content/0160-7715",,"","","","",""
"Journal of Bioeconomics","1387-6996","1573-6989",1999-01-01,1,,,,,"http://www.springerlink.com/content/1387-6996",,"","","","",""
"Journal of Bioenergetics and Biomembranes","0145-479X","1573-6881",1997-01-01,29,,,,,"http://www.springerlink.com/content/0145-479X",,"","","","",""
"Journal of Biological Inorganic Chemistry","0949-8257","1432-1327",1997-01-01,2,,,,,"http://www.springerlink.com/content/0949-8257",,"","","","",""
"Journal of Biological Physics","0092-0606","1573-0689",1997-01-01,23,,,,,"http://www.springerlink.com/content/0092-0606",,"","","","",""
"Journal of Biomolecular NMR","0925-2738","1573-5001",1997-01-01,9,,,,,"http://www.springerlink.com/content/0925-2738",,"","","","",""
"Journal of Bone and Mineral Metabolism","0914-8779","1435-5604",1997-01-01,15,,,,,"http://www.springerlink.com/content/0914-8779",,"","","","",""
"Journal of Business and Psychology","0889-3268","1573-353X",1997-01-01,12,,,,,"http://www.springerlink.com/content/0889-3268",,"","","","",""
"Journal of Business Ethics","0167-4544","1573-0697",1997-01-01,16,,,,,"http://www.springerlink.com/content/0167-4544",,"","","","",""
"Journal of Cancer Research and Clinical Oncology","0171-5216","1432-1335",1997-01-01,123,,,,,"http://www.springerlink.com/content/0171-5216",,"","","","",""
"Journal of Cancer Survivorship","1932-2259","1932-2267",2007-01-01,1,,,,,"http://www.springerlink.com/content/1932-2259",,"","","","",""
"Journal of Cardiovascular Translational Research","1937-5387","1937-5395",2008-01-01,1,,,,,"http://www.springerlink.com/content/1937-5387",,"","","","",""
"Journal of Cell Communication and Signaling","1873-9601","1873-961X",2007-01-01,1,,,,,"http://www.springerlink.com/content/1873-9601",,"","","","",""
"Journal of Chemical Crystallography","1074-1542","1572-8854",1997-01-01,27,,,,,"http://www.springerlink.com/content/1074-1542",,"","","","",""
"Journal of Chemical Ecology","0098-0331","1573-1561",1997-01-01,23,,,,,"http://www.springerlink.com/content/0098-0331",,"","","","",""
"Journal of Child and Family Studies","1062-1024","1573-2843",1997-01-01,6,,,,,"http://www.springerlink.com/content/1062-1024",,"","","","",""
"Journal of Children's Orthopaedics","1863-2521","1863-2548",2007-01-01,1,,,,,"http://www.springerlink.com/content/1863-2521",,"","","","",""
"Journal of Civil Structural Health Monitoring","2190-5452","2190-5479",2011-01-01,2006,,,,,"http://www.springerlink.com/content/2190-5452/",,"","","","",""
"Journal of Classification","0176-4268","1432-1343",1997-01-01,14,,,,,"http://www.springerlink.com/content/0176-4268",,"","","","",""
"Journal of Clinical Immunology","0271-9142","1573-2592",1997-01-01,17,,,,,"http://www.springerlink.com/content/0271-9142",,"","","","",""
"Journal of Clinical Monitoring and Computing","1387-1307","1573-2614",1998-01-01,14,,,,,"http://www.springerlink.com/content/1387-1307",,"","","","",""
"Journal of Clinical Psychology in Medical Settings","1068-9583","1573-3572",1997-01-01,4,,,,,"http://www.springerlink.com/content/1068-9583",,"","","","",""
"Journal of Cluster Science","1040-7278","1572-8862",1997-01-01,8,,,,,"http://www.springerlink.com/content/1040-7278",,"","","","",""
"Journal of Combinatorial Optimization","1382-6905","1573-2886",1997-01-01,1,,,,,"http://www.springerlink.com/content/1382-6905",,"","","","",""
"Journal of Community Genetics","1868-310X","1868-6001",2010-01-01,1,,,,,"http://www.springerlink.com/content/1868-310x/",,"","","","",""
"Journal of Community Health","0094-5145","1573-3610",1997-01-01,22,,,,,"http://www.springerlink.com/content/0094-5145",,"","","","",""
"Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology","0340-7594","1432-1351",1997-01-01,180,,,,,"http://www.springerlink.com/content/0340-7594",,"","","","",""
"Journal of Comparative Physiology B: Biochemical, Systemic, and Environmental Physiology","0174-1578","1432-136X",1997-01-01,167,,,,,"http://www.springerlink.com/content/0174-1578",,"","","","",""
"Journal of Computational Electronics","1569-8025","1572-8137",2002-01-01,1,,,,,"http://www.springerlink.com/content/1569-8025",,"","","","",""
"Journal of Computational Neuroscience","0929-5313","1573-6873",1997-01-01,4,,,,,"http://www.springerlink.com/content/0929-5313",,"","","","",""
"Journal of Computer Science and Technology","1000-9000","1860-4749",1997-01-01,12,,,,,"http://www.springerlink.com/content/1000-9000",,"","","","",""
"Journal of Computer-Aided Molecular Design","0920-654X","1573-4951",1997-01-01,11,,,,,"http://www.springerlink.com/content/0920-654X",,"","","","",""
"Journal of Consumer Policy","0168-7034","1573-0700",1997-01-01,20,,,,,"http://www.springerlink.com/content/0168-7034",,"","","","",""
"Journal of Contemporary Psychotherapy","0022-0116","1573-3564",1997-01-01,27,,,,,"http://www.springerlink.com/content/0022-0116",,"","","","",""
"Journal of Cross-Cultural Gerontology","0169-3816","1573-0719",1997-01-01,12,,,,,"http://www.springerlink.com/content/0169-3816",,"","","","",""
"Journal of Cryptographic Engineering","2190-8508","2190-8516",2011-01-01,1,,,,,"http://www.springerlink.com/content/2190-8508/",,"","","","",""
"Journal of Cryptology","0933-2790","1432-1378",1997-01-01,10,,,,,"http://www.springerlink.com/content/0933-2790",,"","","","",""
"Journal of Cultural Economics","0885-2545","1573-6997",1997-01-01,21,,,,,"http://www.springerlink.com/content/0885-2545",,"","","","",""
"Journal of Developmental and Physical Disabilities","1056-263X","1573-3580",1997-01-01,9,,,,,"http://www.springerlink.com/content/1056-263X",,"","","","",""
"Journal of Digital Imaging","0897-1889","1618-727X",1997-01-01,10,,,,,"http://www.springerlink.com/content/0897-1889",,"","","","",""
"Journal of Dynamical and Control Systems","1079-2724","1573-8698",1997-01-01,1,,,,,"http://www.springerlink.com/content/1079-2724",,"","","","",""
"Journal of Dynamics and Differential Equations","1040-7294","1572-9222",1997-01-01,9,,,,,"http://www.springerlink.com/content/1040-7294",,"","","","",""
"Journal of East Asian Linguistics","0925-8558","1572-8560",1997-01-01,6,,,,,"http://www.springerlink.com/content/0925-8558",,"","","","",""
"Journal of Economic Growth","1381-4338","1573-7020",1997-01-01,2,,,,,"http://www.springerlink.com/content/1381-4338",,"","","","",""
"Journal of Economic Inequality","1569-1721","1573-8701",2003-01-01,1,,,,,"http://www.springerlink.com/content/1569-1721",,"","","","",""
"Journal of Economic Interaction and Coordination","1860-711X","1860-7128",2006-01-01,1,,,,,"http://www.springerlink.com/content/1860-711X",,"","","","",""
"Journal of Economics","0931-8658","1617-7134",1997-01-01,65,,,,,"http://www.springerlink.com/content/0931-8658",,"","","","",""
"Journal of Educational Change","1389-2843","1573-1812",2000-01-01,1,,,,,"http://www.springerlink.com/content/1389-2843",,"","","","",""
"Journal of Elasticity","0374-3535","1573-2681",1997-01-01,46,,,,,"http://www.springerlink.com/content/0374-3535",,"","","","",""
"Journal of Electroceramics","1385-3449","1573-8663",1997-01-01,1,,,,,"http://www.springerlink.com/content/1385-3449",,"","","","",""
"Journal of Electronic Testing","0923-8174","1573-0727",1997-01-01,10,,,,,"http://www.springerlink.com/content/0923-8174",,"","","","",""
"Journal of Engineering Mathematics","0022-0833","1573-2703",1997-01-01,31,,,,,"http://www.springerlink.com/content/0022-0833",,"","","","",""
"Journal of Engineering Physics and Thermophysics","1062-0125","1573-871X",1997-01-01,70,,,,,"http://www.springerlink.com/content/1062-0125",,"","","","",""
"Journal of Environmental Studies and Sciences","2190-6483","2190-6491",2011-01-01,1,,,,,"http://www.springerlink.com/content/2190-6483/",,"","","","",""
"Journal of Ethology","0289-0771","1439-5444",1997-01-01,15,,,,,"http://www.springerlink.com/content/0289-0771",,"","","","",""
"Journal of Evolution Equations","1424-3199","1424-3202",2001-01-01,1,,,,,"http://www.springerlink.com/content/1424-3199",,"","","","",""
"Journal of Evolutionary Biochemistry and Physiology","0022-0930","1608-3202",1997-01-01,33,,,,,"http://www.springerlink.com/content/0022-0930",,"","","","",""
"Journal of Evolutionary Economics","0936-9937","1432-1386",1997-01-01,7,,,,,"http://www.springerlink.com/content/0936-9937",,"","","","",""
"Journal of Experimental Criminology","1573-3750","1572-8315",2005-01-01,1,,,,,"http://www.springerlink.com/content/1573-3750",,"","","","",""
"Journal of Family and Economic Issues","1058-0476","1573-3475",1997-01-01,18,,,,,"http://www.springerlink.com/content/1058-0476",,"","","","",""
"Journal of Family Violence","0885-7482","1573-2851",1997-01-01,12,,,,,"http://www.springerlink.com/content/0885-7482",,"","","","",""
"Journal of Financial Services Research","0920-8550","1573-0735",1997-01-01,11,,,,,"http://www.springerlink.com/content/0920-8550",,"","","","",""
"Journal of Fixed Point Theory and Applications","1661-7738","1661-7746",2007-01-01,1,,,,,"http://www.springerlink.com/content/1661-7738",,"","","","",""
"Journal of Fluorescence","1053-0509","1573-4994",1997-01-01,7,,,,,"http://www.springerlink.com/content/1053-0509",,"","","","",""
"Journal of Food Measurement and Characterization","2193-4126","2193-4134",2012-01-01,6,,,,,"",,"","","","",""
"Journal of Forest Research","1341-6979","1610-7403",1997-01-01,2,,,,,"http://www.springerlink.com/content/1341-6979",,"","","","",""
"Journal of Fourier Analysis and Applications","1069-5869","1531-5851",1997-01-01,3,,,,,"http://www.springerlink.com/content/1069-5869",,"","","","",""
"Journal of Fusion Energy","0164-0313","1572-9591",1997-01-01,16,,,,,"http://www.springerlink.com/content/0164-0313",,"","","","",""
"Journal of Gambling Studies","1050-5350","1573-3602",1997-01-01,13,,,,,"http://www.springerlink.com/content/1050-5350",,"","","","",""
"Journal of Gastroenterology","0944-1174","1435-5922",1997-01-01,32,,,,,"http://www.springerlink.com/content/0944-1174",,"","","","",""
"Journal of General Plant Pathology","1345-2630","1610-739X",2000-01-01,66,,,,,"http://www.springerlink.com/content/1345-2630",,"","","","",""
"Journal of Genetic Counseling","1059-7700","1573-3599",1997-01-01,6,,,,,"http://www.springerlink.com/content/1059-7700",,"","","","",""
"Journal of Geodesy","0949-7714","1432-1394",1997-01-01,71,,,,,"http://www.springerlink.com/content/0949-7714",,"","","","",""
"Journal of Geographical Sciences","1009-637X","1861-9568",2001-01-01,11,,,,,"http://www.springerlink.com/content/1009-637X",,"","","","",""
"Journal of Geometry","0047-2468","1420-8997",1997-01-01,58,,,,,"http://www.springerlink.com/content/0047-2468",,"","","","",""
"Journal of Global Optimization","0925-5001","1573-2916",1997-01-01,10,,,,,"http://www.springerlink.com/content/0925-5001",,"","","","",""
"Journal of Grid Computing","1570-7873","1572-9814",2003-01-01,1,,,,,"http://www.springerlink.com/content/1570-7873",,"","","","",""
"Journal of Hand and Microsurgery","0974-3227","0974-6897",2009-01-01,1,,,,,"http://www.springerlink.com/content/0974-3227",,"","","","",""
"Journal of Happiness Studies","1389-4978","1573-7780",2000-01-01,1,,,,,"http://www.springerlink.com/content/1389-4978",,"","","","",""
"Journal of Hepato-Biliary-Pancreatic Surgery","0944-1166","1436-0691",1997-01-01,4,,,,,"http://www.springerlink.com/content/0944-1166",,"","","","",""
"Journal of Heuristics","1381-1231","1572-9397",1997-01-01,3,,,,,"http://www.springerlink.com/content/1381-1231",,"","","","",""
